"State","Sector","Fuel","Year","Value"
"South Carolina","Residential","Coal",1992,0
"South Carolina","Residential","Petroleum Products",1992,0.9
"South Carolina","Residential","Natural Gas",1992,1.2
"South Carolina","Residential","Total",1992,2.2
"South Carolina","Commercial","Coal",1992,0.1
"South Carolina","Commercial","Petroleum Products",1992,0.6
"South Carolina","Commercial","Natural Gas",1992,0.9
"South Carolina","Commercial","Total",1992,1.6
"South Carolina","Industry","Coal",1992,5.2
"South Carolina","Industry","Petroleum Products",1992,3.3
"South Carolina","Industry","Natural Gas",1992,5.1
"South Carolina","Industry","Total",1992,13.7
"South Carolina","Transport","Coal",1992,0
"South Carolina","Transport","Petroleum Products",1992,21.8
"South Carolina","Transport","Natural Gas",1992,0.2
"South Carolina","Transport","Total",1992,21.9
"South Carolina","Electricity","Coal",1992,21.9
"South Carolina","Electricity","Petroleum Products",1992,0.1
"South Carolina","Electricity","Natural Gas",1992,0.1
"South Carolina","Electricity","Total",1992,22.1
"South Carolina","Residential","Coal",1993,0
"South Carolina","Residential","Petroleum Products",1993,1
"South Carolina","Residential","Natural Gas",1993,1.3
"South Carolina","Residential","Total",1993,2.4
"South Carolina","Commercial","Coal",1993,0.2
"South Carolina","Commercial","Petroleum Products",1993,0.6
"South Carolina","Commercial","Natural Gas",1993,0.9
"South Carolina","Commercial","Total",1993,1.8
"South Carolina","Industry","Coal",1993,5.7
"South Carolina","Industry","Petroleum Products",1993,3.4
"South Carolina","Industry","Natural Gas",1993,5.2
"South Carolina","Industry","Total",1993,14.3
"South Carolina","Transport","Coal",1993,0
"South Carolina","Transport","Petroleum Products",1993,22.1
"South Carolina","Transport","Natural Gas",1993,0.2
"South Carolina","Transport","Total",1993,22.3
"South Carolina","Electricity","Coal",1993,25.1
"South Carolina","Electricity","Petroleum Products",1993,0.1
"South Carolina","Electricity","Natural Gas",1993,0.1
"South Carolina","Electricity","Total",1993,25.3
"South Carolina","Residential","Coal",1994,0
"South Carolina","Residential","Petroleum Products",1994,0.9
"South Carolina","Residential","Natural Gas",1994,1.3
"South Carolina","Residential","Total",1994,2.2
"South Carolina","Commercial","Coal",1994,0.1
"South Carolina","Commercial","Petroleum Products",1994,0.6
"South Carolina","Commercial","Natural Gas",1994,1
"South Carolina","Commercial","Total",1994,1.7
"South Carolina","Industry","Coal",1994,5.5
"South Carolina","Industry","Petroleum Products",1994,3.1
"South Carolina","Industry","Natural Gas",1994,5.3
"South Carolina","Industry","Total",1994,13.9
"South Carolina","Transport","Coal",1994,0
"South Carolina","Transport","Petroleum Products",1994,22.5
"South Carolina","Transport","Natural Gas",1994,0.1
"South Carolina","Transport","Total",1994,22.7
"South Carolina","Electricity","Coal",1994,25.5
"South Carolina","Electricity","Petroleum Products",1994,0.1
"South Carolina","Electricity","Natural Gas",1994,0.2
"South Carolina","Electricity","Total",1994,25.8
"South Carolina","Residential","Coal",1995,0
"South Carolina","Residential","Petroleum Products",1995,0.9
"South Carolina","Residential","Natural Gas",1995,1.4
"South Carolina","Residential","Total",1995,2.3
"South Carolina","Commercial","Coal",1995,0
"South Carolina","Commercial","Petroleum Products",1995,0.7
"South Carolina","Commercial","Natural Gas",1995,1
"South Carolina","Commercial","Total",1995,1.7
"South Carolina","Industry","Coal",1995,5.2
"South Carolina","Industry","Petroleum Products",1995,3.1
"South Carolina","Industry","Natural Gas",1995,5.4
"South Carolina","Industry","Total",1995,13.7
"South Carolina","Transport","Coal",1995,0
"South Carolina","Transport","Petroleum Products",1995,22.5
"South Carolina","Transport","Natural Gas",1995,0.2
"South Carolina","Transport","Total",1995,22.7
"South Carolina","Electricity","Coal",1995,24.4
"South Carolina","Electricity","Petroleum Products",1995,0.1
"South Carolina","Electricity","Natural Gas",1995,0.4
"South Carolina","Electricity","Total",1995,24.9
"South Carolina","Residential","Coal",1996,0
"South Carolina","Residential","Petroleum Products",1996,0.9
"South Carolina","Residential","Natural Gas",1996,1.6
"South Carolina","Residential","Total",1996,2.5
"South Carolina","Commercial","Coal",1996,0
"South Carolina","Commercial","Petroleum Products",1996,0.6
"South Carolina","Commercial","Natural Gas",1996,1.1
"South Carolina","Commercial","Total",1996,1.8
"South Carolina","Industry","Coal",1996,4.7
"South Carolina","Industry","Petroleum Products",1996,3.3
"South Carolina","Industry","Natural Gas",1996,5.2
"South Carolina","Industry","Total",1996,13.2
"South Carolina","Transport","Coal",1996,0
"South Carolina","Transport","Petroleum Products",1996,23
"South Carolina","Transport","Natural Gas",1996,0.2
"South Carolina","Transport","Total",1996,23.2
"South Carolina","Electricity","Coal",1996,28.5
"South Carolina","Electricity","Petroleum Products",1996,0.1
"South Carolina","Electricity","Natural Gas",1996,0.1
"South Carolina","Electricity","Total",1996,28.7
"South Carolina","Residential","Coal",1997,0
"South Carolina","Residential","Petroleum Products",1997,0.9
"South Carolina","Residential","Natural Gas",1997,1.4
"South Carolina","Residential","Total",1997,2.3
"South Carolina","Commercial","Coal",1997,0
"South Carolina","Commercial","Petroleum Products",1997,0.7
"South Carolina","Commercial","Natural Gas",1997,1.1
"South Carolina","Commercial","Total",1997,1.7
"South Carolina","Industry","Coal",1997,4.8
"South Carolina","Industry","Petroleum Products",1997,3.4
"South Carolina","Industry","Natural Gas",1997,5.6
"South Carolina","Industry","Total",1997,13.8
"South Carolina","Transport","Coal",1997,0
"South Carolina","Transport","Petroleum Products",1997,24.1
"South Carolina","Transport","Natural Gas",1997,0.2
"South Carolina","Transport","Total",1997,24.2
"South Carolina","Electricity","Coal",1997,29.4
"South Carolina","Electricity","Petroleum Products",1997,0.2
"South Carolina","Electricity","Natural Gas",1997,0.1
"South Carolina","Electricity","Total",1997,29.7
"South Carolina","Residential","Coal",1998,0
"South Carolina","Residential","Petroleum Products",1998,0.8
"South Carolina","Residential","Natural Gas",1998,1.4
"South Carolina","Residential","Total",1998,2.2
"South Carolina","Commercial","Coal",1998,0
"South Carolina","Commercial","Petroleum Products",1998,0.8
"South Carolina","Commercial","Natural Gas",1998,1.1
"South Carolina","Commercial","Total",1998,2
"South Carolina","Industry","Coal",1998,4.6
"South Carolina","Industry","Petroleum Products",1998,3.6
"South Carolina","Industry","Natural Gas",1998,5.6
"South Carolina","Industry","Total",1998,13.8
"South Carolina","Transport","Coal",1998,0
"South Carolina","Transport","Petroleum Products",1998,25.5
"South Carolina","Transport","Natural Gas",1998,0.2
"South Carolina","Transport","Total",1998,25.6
"South Carolina","Electricity","Coal",1998,30.6
"South Carolina","Electricity","Petroleum Products",1998,0.4
"South Carolina","Electricity","Natural Gas",1998,0.5
"South Carolina","Electricity","Total",1998,31.4
"South Carolina","Residential","Coal",1999,0.1
"South Carolina","Residential","Petroleum Products",1999,0.8
"South Carolina","Residential","Natural Gas",1999,1.4
"South Carolina","Residential","Total",1999,2.3
"South Carolina","Commercial","Coal",1999,0.5
"South Carolina","Commercial","Petroleum Products",1999,0.7
"South Carolina","Commercial","Natural Gas",1999,1.1
"South Carolina","Commercial","Total",1999,2.3
"South Carolina","Industry","Coal",1999,4.4
"South Carolina","Industry","Petroleum Products",1999,3.4
"South Carolina","Industry","Natural Gas",1999,5.6
"South Carolina","Industry","Total",1999,13.4
"South Carolina","Transport","Coal",1999,0
"South Carolina","Transport","Petroleum Products",1999,26.2
"South Carolina","Transport","Natural Gas",1999,0.2
"South Carolina","Transport","Total",1999,26.4
"South Carolina","Electricity","Coal",1999,33
"South Carolina","Electricity","Petroleum Products",1999,0.4
"South Carolina","Electricity","Natural Gas",1999,0.6
"South Carolina","Electricity","Total",1999,33.9
"South Carolina","Residential","Coal",2000,0
"South Carolina","Residential","Petroleum Products",2000,0.8
"South Carolina","Residential","Natural Gas",2000,1.6
"South Carolina","Residential","Total",2000,2.4
"South Carolina","Commercial","Coal",2000,0
"South Carolina","Commercial","Petroleum Products",2000,0.6
"South Carolina","Commercial","Natural Gas",2000,1.2
"South Carolina","Commercial","Total",2000,1.8
"South Carolina","Industry","Coal",2000,4.7
"South Carolina","Industry","Petroleum Products",2000,3.5
"South Carolina","Industry","Natural Gas",2000,5.3
"South Carolina","Industry","Total",2000,13.5
"South Carolina","Transport","Coal",2000,0
"South Carolina","Transport","Petroleum Products",2000,26.8
"South Carolina","Transport","Natural Gas",2000,0.2
"South Carolina","Transport","Total",2000,27
"South Carolina","Electricity","Coal",2000,36.1
"South Carolina","Electricity","Petroleum Products",2000,0.3
"South Carolina","Electricity","Natural Gas",2000,0.5
"South Carolina","Electricity","Total",2000,36.9
"South Carolina","Residential","Coal",2001,0
"South Carolina","Residential","Petroleum Products",2001,0.7
"South Carolina","Residential","Natural Gas",2001,1.5
"South Carolina","Residential","Total",2001,2.2
"South Carolina","Commercial","Coal",2001,0
"South Carolina","Commercial","Petroleum Products",2001,0.6
"South Carolina","Commercial","Natural Gas",2001,1.1
"South Carolina","Commercial","Total",2001,1.7
"South Carolina","Industry","Coal",2001,5
"South Carolina","Industry","Petroleum Products",2001,4.6
"South Carolina","Industry","Natural Gas",2001,4.4
"South Carolina","Industry","Total",2001,14
"South Carolina","Transport","Coal",2001,0
"South Carolina","Transport","Petroleum Products",2001,27.1
"South Carolina","Transport","Natural Gas",2001,0.2
"South Carolina","Transport","Total",2001,27.3
"South Carolina","Electricity","Coal",2001,34.1
"South Carolina","Electricity","Petroleum Products",2001,0.2
"South Carolina","Electricity","Natural Gas",2001,0.6
"South Carolina","Electricity","Total",2001,34.9
"South Carolina","Residential","Coal",2002,0
"South Carolina","Residential","Petroleum Products",2002,0.6
"South Carolina","Residential","Natural Gas",2002,1.5
"South Carolina","Residential","Total",2002,2.2
"South Carolina","Commercial","Coal",2002,0
"South Carolina","Commercial","Petroleum Products",2002,0.5
"South Carolina","Commercial","Natural Gas",2002,1.2
"South Carolina","Commercial","Total",2002,1.6
"South Carolina","Industry","Coal",2002,4.7
"South Carolina","Industry","Petroleum Products",2002,4.1
"South Carolina","Industry","Natural Gas",2002,5.3
"South Carolina","Industry","Total",2002,14.1
"South Carolina","Transport","Coal",2002,0
"South Carolina","Transport","Petroleum Products",2002,27.7
"South Carolina","Transport","Natural Gas",2002,0.2
"South Carolina","Transport","Total",2002,27.9
"South Carolina","Electricity","Coal",2002,33.4
"South Carolina","Electricity","Petroleum Products",2002,0.2
"South Carolina","Electricity","Natural Gas",2002,2
"South Carolina","Electricity","Total",2002,35.6
"South Carolina","Residential","Coal",2003,0
"South Carolina","Residential","Petroleum Products",2003,0.7
"South Carolina","Residential","Natural Gas",2003,1.6
"South Carolina","Residential","Total",2003,2.3
"South Carolina","Commercial","Coal",2003,0
"South Carolina","Commercial","Petroleum Products",2003,0.5
"South Carolina","Commercial","Natural Gas",2003,1.2
"South Carolina","Commercial","Total",2003,1.7
"South Carolina","Industry","Coal",2003,4.9
"South Carolina","Industry","Petroleum Products",2003,4.9
"South Carolina","Industry","Natural Gas",2003,4.3
"South Carolina","Industry","Total",2003,14.1
"South Carolina","Transport","Coal",2003,0
"South Carolina","Transport","Petroleum Products",2003,27.9
"South Carolina","Transport","Natural Gas",2003,0.2
"South Carolina","Transport","Total",2003,28.1
"South Carolina","Electricity","Coal",2003,34.7
"South Carolina","Electricity","Petroleum Products",2003,0.3
"South Carolina","Electricity","Natural Gas",2003,0.7
"South Carolina","Electricity","Total",2003,35.7
"South Carolina","Residential","Coal",2004,0
"South Carolina","Residential","Petroleum Products",2004,0.7
"South Carolina","Residential","Natural Gas",2004,1.6
"South Carolina","Residential","Total",2004,2.4
"South Carolina","Commercial","Coal",2004,0
"South Carolina","Commercial","Petroleum Products",2004,0.5
"South Carolina","Commercial","Natural Gas",2004,1.2
"South Carolina","Commercial","Total",2004,1.7
"South Carolina","Industry","Coal",2004,4.4
"South Carolina","Industry","Petroleum Products",2004,5.7
"South Carolina","Industry","Natural Gas",2004,4.3
"South Carolina","Industry","Total",2004,14.4
"South Carolina","Transport","Coal",2004,0
"South Carolina","Transport","Petroleum Products",2004,31.9
"South Carolina","Transport","Natural Gas",2004,0.1
"South Carolina","Transport","Total",2004,32.1
"South Carolina","Electricity","Coal",2004,36.6
"South Carolina","Electricity","Petroleum Products",2004,0.7
"South Carolina","Electricity","Natural Gas",2004,1.7
"South Carolina","Electricity","Total",2004,38.9
"South Carolina","Residential","Coal",2005,0
"South Carolina","Residential","Petroleum Products",2005,0.7
"South Carolina","Residential","Natural Gas",2005,1.6
"South Carolina","Residential","Total",2005,2.3
"South Carolina","Commercial","Coal",2005,0
"South Carolina","Commercial","Petroleum Products",2005,0.5
"South Carolina","Commercial","Natural Gas",2005,1.2
"South Carolina","Commercial","Total",2005,1.7
"South Carolina","Industry","Coal",2005,3.7
"South Carolina","Industry","Petroleum Products",2005,5.8
"South Carolina","Industry","Natural Gas",2005,4.1
"South Carolina","Industry","Total",2005,13.6
"South Carolina","Transport","Coal",2005,0
"South Carolina","Transport","Petroleum Products",2005,30.3
"South Carolina","Transport","Natural Gas",2005,0.1
"South Carolina","Transport","Total",2005,30.4
"South Carolina","Electricity","Coal",2005,37
"South Carolina","Electricity","Petroleum Products",2005,0.4
"South Carolina","Electricity","Natural Gas",2005,2.5
"South Carolina","Electricity","Total",2005,39.9
"South Carolina","Residential","Coal",2006,0
"South Carolina","Residential","Petroleum Products",2006,0.6
"South Carolina","Residential","Natural Gas",2006,1.4
"South Carolina","Residential","Total",2006,1.9
"South Carolina","Commercial","Coal",2006,0.2
"South Carolina","Commercial","Petroleum Products",2006,0.5
"South Carolina","Commercial","Natural Gas",2006,1.1
"South Carolina","Commercial","Total",2006,1.8
"South Carolina","Industry","Coal",2006,3.5
"South Carolina","Industry","Petroleum Products",2006,5.2
"South Carolina","Industry","Natural Gas",2006,4.2
"South Carolina","Industry","Total",2006,13
"South Carolina","Transport","Coal",2006,0
"South Carolina","Transport","Petroleum Products",2006,31.7
"South Carolina","Transport","Natural Gas",2006,0.1
"South Carolina","Transport","Total",2006,31.9
"South Carolina","Electricity","Coal",2006,37.1
"South Carolina","Electricity","Petroleum Products",2006,0.1
"South Carolina","Electricity","Natural Gas",2006,2.8
"South Carolina","Electricity","Total",2006,40
"South Carolina","Residential","Coal",2007,0
"South Carolina","Residential","Petroleum Products",2007,0.5
"South Carolina","Residential","Natural Gas",2007,1.4
"South Carolina","Residential","Total",2007,1.9
"South Carolina","Commercial","Coal",2007,0
"South Carolina","Commercial","Petroleum Products",2007,0.5
"South Carolina","Commercial","Natural Gas",2007,1.2
"South Carolina","Commercial","Total",2007,1.6
"South Carolina","Industry","Coal",2007,3.1
"South Carolina","Industry","Petroleum Products",2007,4.5
"South Carolina","Industry","Natural Gas",2007,4.2
"South Carolina","Industry","Total",2007,11.8
"South Carolina","Transport","Coal",2007,0
"South Carolina","Transport","Petroleum Products",2007,31.6
"South Carolina","Transport","Natural Gas",2007,0.1
"South Carolina","Transport","Total",2007,31.8
"South Carolina","Electricity","Coal",2007,38.8
"South Carolina","Electricity","Petroleum Products",2007,0.2
"South Carolina","Electricity","Natural Gas",2007,2.8
"South Carolina","Electricity","Total",2007,41.8
"South Carolina","Residential","Coal",2008,0
"South Carolina","Residential","Petroleum Products",2008,0.5
"South Carolina","Residential","Natural Gas",2008,1.5
"South Carolina","Residential","Total",2008,1.9
"South Carolina","Commercial","Coal",2008,0
"South Carolina","Commercial","Petroleum Products",2008,0.5
"South Carolina","Commercial","Natural Gas",2008,1.2
"South Carolina","Commercial","Total",2008,1.7
"South Carolina","Industry","Coal",2008,2.8
"South Carolina","Industry","Petroleum Products",2008,4.1
"South Carolina","Industry","Natural Gas",2008,3.9
"South Carolina","Industry","Total",2008,10.8
"South Carolina","Transport","Coal",2008,0
"South Carolina","Transport","Petroleum Products",2008,30
"South Carolina","Transport","Natural Gas",2008,0.1
"South Carolina","Transport","Total",2008,30.1
"South Carolina","Electricity","Coal",2008,39.2
"South Carolina","Electricity","Petroleum Products",2008,0.1
"South Carolina","Electricity","Natural Gas",2008,2.5
"South Carolina","Electricity","Total",2008,41.9
"South Carolina","Residential","Coal",2009,0
"South Carolina","Residential","Petroleum Products",2009,0.4
"South Carolina","Residential","Natural Gas",2009,1.5
"South Carolina","Residential","Total",2009,1.9
"South Carolina","Commercial","Coal",2009,0
"South Carolina","Commercial","Petroleum Products",2009,0.4
"South Carolina","Commercial","Natural Gas",2009,1.2
"South Carolina","Commercial","Total",2009,1.6
"South Carolina","Industry","Coal",2009,2.2
"South Carolina","Industry","Petroleum Products",2009,4.2
"South Carolina","Industry","Natural Gas",2009,3.5
"South Carolina","Industry","Total",2009,9.9
"South Carolina","Transport","Coal",2009,0
"South Carolina","Transport","Petroleum Products",2009,30.4
"South Carolina","Transport","Natural Gas",2009,0.2
"South Carolina","Transport","Total",2009,30.6
"South Carolina","Electricity","Coal",2009,32.9
"South Carolina","Electricity","Petroleum Products",2009,0.5
"South Carolina","Electricity","Natural Gas",2009,4.1
"South Carolina","Electricity","Total",2009,37.5
"South Carolina","Residential","Coal",2010,0
"South Carolina","Residential","Petroleum Products",2010,0.5
"South Carolina","Residential","Natural Gas",2010,1.8
"South Carolina","Residential","Total",2010,2.3
"South Carolina","Commercial","Coal",2010,0
"South Carolina","Commercial","Petroleum Products",2010,0.4
"South Carolina","Commercial","Natural Gas",2010,1.3
"South Carolina","Commercial","Total",2010,1.8
"South Carolina","Industry","Coal",2010,2.2
"South Carolina","Industry","Petroleum Products",2010,2.8
"South Carolina","Industry","Natural Gas",2010,4
"South Carolina","Industry","Total",2010,9
"South Carolina","Transport","Coal",2010,0
"South Carolina","Transport","Petroleum Products",2010,30.5
"South Carolina","Transport","Natural Gas",2010,0.2
"South Carolina","Transport","Total",2010,30.6
"South Carolina","Electricity","Coal",2010,36
"South Carolina","Electricity","Petroleum Products",2010,0.1
"South Carolina","Electricity","Natural Gas",2010,4.8
"South Carolina","Electricity","Total",2010,40.9
"South Carolina","Residential","Coal",2011,0
"South Carolina","Residential","Petroleum Products",2011,0.4
"South Carolina","Residential","Natural Gas",2011,1.5
"South Carolina","Residential","Total",2011,1.8
"South Carolina","Commercial","Coal",2011,0
"South Carolina","Commercial","Petroleum Products",2011,0.4
"South Carolina","Commercial","Natural Gas",2011,1.2
"South Carolina","Commercial","Total",2011,1.6
"South Carolina","Industry","Coal",2011,2.2
"South Carolina","Industry","Petroleum Products",2011,2.3
"South Carolina","Industry","Natural Gas",2011,4.2
"South Carolina","Industry","Total",2011,8.6
"South Carolina","Transport","Coal",2011,0
"South Carolina","Transport","Petroleum Products",2011,30.1
"South Carolina","Transport","Natural Gas",2011,0.2
"South Carolina","Transport","Total",2011,30.3
"South Carolina","Electricity","Coal",2011,32.4
"South Carolina","Electricity","Petroleum Products",2011,0.1
"South Carolina","Electricity","Natural Gas",2011,5.5
"South Carolina","Electricity","Total",2011,37.9
"South Carolina","Residential","Coal",2012,0
"South Carolina","Residential","Petroleum Products",2012,0.3
"South Carolina","Residential","Natural Gas",2012,1.2
"South Carolina","Residential","Total",2012,1.5
"South Carolina","Commercial","Coal",2012,0
"South Carolina","Commercial","Petroleum Products",2012,0.4
"South Carolina","Commercial","Natural Gas",2012,1.2
"South Carolina","Commercial","Total",2012,1.6
"South Carolina","Industry","Coal",2012,1.2
"South Carolina","Industry","Petroleum Products",2012,2.4
"South Carolina","Industry","Natural Gas",2012,4.4
"South Carolina","Industry","Total",2012,8
"South Carolina","Transport","Coal",2012,0
"South Carolina","Transport","Petroleum Products",2012,29.2
"South Carolina","Transport","Natural Gas",2012,0.2
"South Carolina","Transport","Total",2012,29.4
"South Carolina","Electricity","Coal",2012,27
"South Carolina","Electricity","Petroleum Products",2012,0.1
"South Carolina","Electricity","Natural Gas",2012,6.3
"South Carolina","Electricity","Total",2012,33.4
"South Carolina","Residential","Coal",2013,0
"South Carolina","Residential","Petroleum Products",2013,0.3
"South Carolina","Residential","Natural Gas",2013,1.5
"South Carolina","Residential","Total",2013,1.8
"South Carolina","Commercial","Coal",2013,0
"South Carolina","Commercial","Petroleum Products",2013,0.4
"South Carolina","Commercial","Natural Gas",2013,1.3
"South Carolina","Commercial","Total",2013,1.7
"South Carolina","Industry","Coal",2013,1.2
"South Carolina","Industry","Petroleum Products",2013,2.2
"South Carolina","Industry","Natural Gas",2013,4.5
"South Carolina","Industry","Total",2013,7.9
"South Carolina","Transport","Coal",2013,0
"South Carolina","Transport","Petroleum Products",2013,30.7
"South Carolina","Transport","Natural Gas",2013,0.1
"South Carolina","Transport","Total",2013,30.9
"South Carolina","Electricity","Coal",2013,23
"South Carolina","Electricity","Petroleum Products",2013,0.1
"South Carolina","Electricity","Natural Gas",2013,5.1
"South Carolina","Electricity","Total",2013,28.2
"South Carolina","Residential","Coal",2014,0
"South Carolina","Residential","Petroleum Products",2014,0.3
"South Carolina","Residential","Natural Gas",2014,1.7
"South Carolina","Residential","Total",2014,2
"South Carolina","Commercial","Coal",2014,0
"South Carolina","Commercial","Petroleum Products",2014,0.4
"South Carolina","Commercial","Natural Gas",2014,1.4
"South Carolina","Commercial","Total",2014,1.8
"South Carolina","Industry","Coal",2014,1.4
"South Carolina","Industry","Petroleum Products",2014,2.4
"South Carolina","Industry","Natural Gas",2014,4.5
"South Carolina","Industry","Total",2014,8.3
"South Carolina","Transport","Coal",2014,0
"South Carolina","Transport","Petroleum Products",2014,30.2
"South Carolina","Transport","Natural Gas",2014,0.1
"South Carolina","Transport","Total",2014,30.3
"South Carolina","Electricity","Coal",2014,27.5
"South Carolina","Electricity","Petroleum Products",2014,0.2
"South Carolina","Electricity","Natural Gas",2014,4.7
"South Carolina","Electricity","Total",2014,32.5
"South Dakota","Residential","Coal",1980,0
"South Dakota","Residential","Petroleum Products",1980,0.6
"South Dakota","Residential","Natural Gas",1980,0.6
"South Dakota","Residential","Total",1980,1.2
"South Dakota","Commercial","Coal",1980,0
"South Dakota","Commercial","Petroleum Products",1980,0.2
"South Dakota","Commercial","Natural Gas",1980,0.5
"South Dakota","Commercial","Total",1980,0.7
"South Dakota","Industry","Coal",1980,0.2
"South Dakota","Industry","Petroleum Products",1980,1.5
"South Dakota","Industry","Natural Gas",1980,0.2
"South Dakota","Industry","Total",1980,2
"South Dakota","Transport","Coal",1980,0
"South Dakota","Transport","Petroleum Products",1980,4.5
"South Dakota","Transport","Natural Gas",1980,0
"South Dakota","Transport","Total",1980,4.5
"South Dakota","Electricity","Coal",1980,3.2
"South Dakota","Electricity","Petroleum Products",1980,0
"South Dakota","Electricity","Natural Gas",1980,0
"South Dakota","Electricity","Total",1980,3.2
"South Dakota","Residential","Coal",1981,0
"South Dakota","Residential","Petroleum Products",1981,0.5
"South Dakota","Residential","Natural Gas",1981,0.5
"South Dakota","Residential","Total",1981,1.1
"South Dakota","Commercial","Coal",1981,0.1
"South Dakota","Commercial","Petroleum Products",1981,0.2
"South Dakota","Commercial","Natural Gas",1981,0.4
"South Dakota","Commercial","Total",1981,0.7
"South Dakota","Industry","Coal",1981,0.3
"South Dakota","Industry","Petroleum Products",1981,1.3
"South Dakota","Industry","Natural Gas",1981,0.2
"South Dakota","Industry","Total",1981,1.9
"South Dakota","Transport","Coal",1981,0
"South Dakota","Transport","Petroleum Products",1981,4.2
"South Dakota","Transport","Natural Gas",1981,0
"South Dakota","Transport","Total",1981,4.3
"South Dakota","Electricity","Coal",1981,3
"South Dakota","Electricity","Petroleum Products",1981,0
"South Dakota","Electricity","Natural Gas",1981,0
"South Dakota","Electricity","Total",1981,3
"South Dakota","Residential","Coal",1982,0
"South Dakota","Residential","Petroleum Products",1982,0.6
"South Dakota","Residential","Natural Gas",1982,0.6
"South Dakota","Residential","Total",1982,1.2
"South Dakota","Commercial","Coal",1982,0
"South Dakota","Commercial","Petroleum Products",1982,0.2
"South Dakota","Commercial","Natural Gas",1982,0.5
"South Dakota","Commercial","Total",1982,0.7
"South Dakota","Industry","Coal",1982,0.5
"South Dakota","Industry","Petroleum Products",1982,1.4
"South Dakota","Industry","Natural Gas",1982,0.2
"South Dakota","Industry","Total",1982,2.2
"South Dakota","Transport","Coal",1982,0
"South Dakota","Transport","Petroleum Products",1982,4.4
"South Dakota","Transport","Natural Gas",1982,0
"South Dakota","Transport","Total",1982,4.4
"South Dakota","Electricity","Coal",1982,2.9
"South Dakota","Electricity","Petroleum Products",1982,0
"South Dakota","Electricity","Natural Gas",1982,0
"South Dakota","Electricity","Total",1982,2.9
"South Dakota","Residential","Coal",1983,0
"South Dakota","Residential","Petroleum Products",1983,0.5
"South Dakota","Residential","Natural Gas",1983,0.6
"South Dakota","Residential","Total",1983,1.1
"South Dakota","Commercial","Coal",1983,0
"South Dakota","Commercial","Petroleum Products",1983,0.2
"South Dakota","Commercial","Natural Gas",1983,0.5
"South Dakota","Commercial","Total",1983,0.7
"South Dakota","Industry","Coal",1983,0.3
"South Dakota","Industry","Petroleum Products",1983,1.3
"South Dakota","Industry","Natural Gas",1983,0.2
"South Dakota","Industry","Total",1983,1.8
"South Dakota","Transport","Coal",1983,0
"South Dakota","Transport","Petroleum Products",1983,4.2
"South Dakota","Transport","Natural Gas",1983,0
"South Dakota","Transport","Total",1983,4.2
"South Dakota","Electricity","Coal",1983,2.5
"South Dakota","Electricity","Petroleum Products",1983,0
"South Dakota","Electricity","Natural Gas",1983,0
"South Dakota","Electricity","Total",1983,2.6
"South Dakota","Residential","Coal",1984,0
"South Dakota","Residential","Petroleum Products",1984,0.5
"South Dakota","Residential","Natural Gas",1984,0.6
"South Dakota","Residential","Total",1984,1.1
"South Dakota","Commercial","Coal",1984,0
"South Dakota","Commercial","Petroleum Products",1984,0.2
"South Dakota","Commercial","Natural Gas",1984,0.5
"South Dakota","Commercial","Total",1984,0.7
"South Dakota","Industry","Coal",1984,0.4
"South Dakota","Industry","Petroleum Products",1984,1.2
"South Dakota","Industry","Natural Gas",1984,0.2
"South Dakota","Industry","Total",1984,1.8
"South Dakota","Transport","Coal",1984,0
"South Dakota","Transport","Petroleum Products",1984,4.3
"South Dakota","Transport","Natural Gas",1984,0
"South Dakota","Transport","Total",1984,4.4
"South Dakota","Electricity","Coal",1984,2.9
"South Dakota","Electricity","Petroleum Products",1984,0
"South Dakota","Electricity","Natural Gas",1984,0
"South Dakota","Electricity","Total",1984,2.9
"South Dakota","Residential","Coal",1985,0
"South Dakota","Residential","Petroleum Products",1985,0.5
"South Dakota","Residential","Natural Gas",1985,0.6
"South Dakota","Residential","Total",1985,1.1
"South Dakota","Commercial","Coal",1985,0
"South Dakota","Commercial","Petroleum Products",1985,0.2
"South Dakota","Commercial","Natural Gas",1985,0.5
"South Dakota","Commercial","Total",1985,0.8
"South Dakota","Industry","Coal",1985,0.5
"South Dakota","Industry","Petroleum Products",1985,1.1
"South Dakota","Industry","Natural Gas",1985,0.2
"South Dakota","Industry","Total",1985,1.7
"South Dakota","Transport","Coal",1985,0
"South Dakota","Transport","Petroleum Products",1985,4.6
"South Dakota","Transport","Natural Gas",1985,0
"South Dakota","Transport","Total",1985,4.6
"South Dakota","Electricity","Coal",1985,2.8
"South Dakota","Electricity","Petroleum Products",1985,0
"South Dakota","Electricity","Natural Gas",1985,0
"South Dakota","Electricity","Total",1985,2.8
"South Dakota","Residential","Coal",1986,0
"South Dakota","Residential","Petroleum Products",1986,0.7
"South Dakota","Residential","Natural Gas",1986,0.6
"South Dakota","Residential","Total",1986,1.2
"South Dakota","Commercial","Coal",1986,0
"South Dakota","Commercial","Petroleum Products",1986,0.2
"South Dakota","Commercial","Natural Gas",1986,0.5
"South Dakota","Commercial","Total",1986,0.7
"South Dakota","Industry","Coal",1986,0.4
"South Dakota","Industry","Petroleum Products",1986,1.5
"South Dakota","Industry","Natural Gas",1986,0.2
"South Dakota","Industry","Total",1986,2.1
"South Dakota","Transport","Coal",1986,0
"South Dakota","Transport","Petroleum Products",1986,4.2
"South Dakota","Transport","Natural Gas",1986,0
